label,Number of vcis,Operation Type,Message size,Number of entities,Number of communicators,Total message rates,Total bandwidth
abt_vci_1comm_Nes,20,PT2PT,65536,7,1,0.0865,5667.2829
abt_vci_Ncomm_Nes,20,PT2PT,65536,7,18,0.6298,41277.0149
proc,20,PT2PT,65536,8,1,0.7874,51600.0417
pth_novci_1comm,20,PT2PT,65536,8,1,0.043,2819.7302
pth_vciopt_Ncomm,20,PT2PT,65536,8,18,0.7548,49465.8508
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,8,18,0.7333,48059.4793
abt_vci_1comm_Nes,20,PT2PT,65536,8,1,0.0883,5790.0733
abt_vci_Ncomm_Nes,20,PT2PT,65536,8,18,0.7084,46422.8378
proc,20,PT2PT,65536,9,1,0.8724,57172.8286
pth_novci_1comm,20,PT2PT,65536,9,1,0.0478,3134.5065
pth_vciopt_Ncomm,20,PT2PT,65536,9,18,0.801,52492.8173
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,9,18,0.8686,56927.677
abt_vci_1comm_Nes,20,PT2PT,65536,9,1,0.092,6028.2683
abt_vci_Ncomm_Nes,20,PT2PT,65536,9,18,0.7826,51285.6654
proc,20,PT2PT,65536,10,1,1.0154,66542.9214
pth_novci_1comm,20,PT2PT,65536,10,1,0.0438,2869.3906
pth_vciopt_Ncomm,20,PT2PT,65536,10,18,0.8225,53902.8068
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,10,18,0.8573,56185.5638
abt_vci_1comm_Nes,20,PT2PT,65536,10,1,0.0933,6115.671
abt_vci_Ncomm_Nes,20,PT2PT,65536,10,18,0.8634,56582.2219
proc,20,PT2PT,65536,11,1,1.0584,69360.689
pth_novci_1comm,20,PT2PT,65536,11,1,0.0458,3000.9229
pth_vciopt_Ncomm,20,PT2PT,65536,11,18,0.9094,59596.9229
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,11,18,0.9025,59146.8603
abt_vci_1comm_Nes,20,PT2PT,65536,11,1,0.0887,5811.2059
abt_vci_Ncomm_Nes,20,PT2PT,65536,11,18,0.9078,59493.772
proc,20,PT2PT,65536,12,1,1.1645,76319.4643
pth_novci_1comm,20,PT2PT,65536,12,1,0.0433,2840.0277
pth_vciopt_Ncomm,20,PT2PT,65536,12,18,0.9668,63362.1689
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,12,18,0.9098,59625.9962
abt_vci_1comm_Nes,20,PT2PT,65536,12,1,0.08,5241.9149
abt_vci_Ncomm_Nes,20,PT2PT,65536,12,18,0.9793,64182.3342
proc,20,PT2PT,65536,13,1,1.2584,82471.5216
pth_novci_1comm,20,PT2PT,65536,13,1,0.0462,3024.5776
pth_vciopt_Ncomm,20,PT2PT,65536,13,18,0.9371,61414.2382
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,13,18,1.1362,74458.7442
abt_vci_1comm_Nes,20,PT2PT,65536,13,1,0.0899,5893.031
abt_vci_Ncomm_Nes,20,PT2PT,65536,13,18,1.0335,67730.385
proc,20,PT2PT,65536,14,1,1.1617,76130.6679
pth_novci_1comm,20,PT2PT,65536,14,1,0.0474,3107.791
pth_vciopt_Ncomm,20,PT2PT,65536,14,18,0.967,63371.4611
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,14,18,0.9494,62219.8274
abt_vci_1comm_Nes,20,PT2PT,65536,14,1,0.0919,6024.9766
abt_vci_Ncomm_Nes,20,PT2PT,65536,14,18,0.9841,64495.2874
proc,20,PT2PT,65536,15,1,1.3779,90304.8735
pth_novci_1comm,20,PT2PT,65536,15,1,0.0438,2868.6223
pth_vciopt_Ncomm,20,PT2PT,65536,15,18,1.3686,89690.8174
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,15,18,0.978,64091.2854
abt_vci_1comm_Nes,20,PT2PT,65536,15,1,0.1284,8416.0383
abt_vci_Ncomm_Nes,20,PT2PT,65536,15,18,1.0293,67454.6524
proc,20,PT2PT,65536,16,1,1.5198,99603.8863
pth_novci_1comm,20,PT2PT,65536,16,1,0.0459,3006.4619
pth_vciopt_Ncomm,20,PT2PT,65536,16,18,1.2387,81180.5078
pth_vciopt_Ncomm_nolock,20,PT2PT,65536,16,18,1.169,76610.6557
